4.399999998359999664e-01,1.899999999860000066e-01,1.899999999860000066e-01,1.799999999920000038e-01,9.999999993999999262e-11,9.999999993999999262e-11
9.999999993999999262e-11,6.999999996799999291e-01,2.799999999320000321e-01,5.000000096999999283e-03,5.000000096999999283e-03,1.000000009399999897e-02
9.999999993999999262e-11,1.000000000399999950e-01,6.999999996799999291e-01,1.000000000399999950e-01,1.000000000399999950e-01,9.999999993999999262e-11
9.999999993999999262e-11,5.000000007000000163e-02,2.499999999499999959e-01,6.999999996799999291e-01,9.999999993999999262e-11,9.999999993999999262e-11
9.999999993999999262e-11,5.000000007000000163e-02,2.499999999499999959e-01,9.999999993999999262e-11,6.999999996799999291e-01,9.999999993999999262e-11
9.999999993999999262e-11,9.999999993999999262e-11,9.999999993999999262e-11,9.999999993999999262e-11,9.999999993999999262e-11,9.999999994999999586e-01
