4.600000000000000200e-01,4.400000000000000022e-01,1.000000000000000056e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.800000000000000266e-01,1.799999999999999933e-01,4.000000000000000083e-02
0.000000000000000000e+00,1.799999999999999933e-01,7.800000000000000266e-01,4.000000000000000083e-02
1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,9.699999999999999734e-01
