4.600000000000000200e-01,4.400000000000000022e-01,1.000000000000000021e-03,9.900000000000000466e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.999999999999999556e-01,2.000000000000000111e-01,9.900000000000000466e-02,1.000000000000000021e-03
0.000000000000000000e+00,1.000000000000000021e-03,6.999999999999999556e-01,2.979999999999999871e-01,1.000000000000000021e-03
0.000000000000000000e+00,5.000000000000000104e-04,1.500000000000000031e-03,8.980000000000000204e-01,1.000000000000000056e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
